customer_code,customer_name,customer_name_ar,salesman_code,salesman_name,type,group_name,category,area,phone,credit_days,credit_limit,notes,is_active
GN048,LUXURY KUWAIT RTW CO WLL (FENDI),,AK,ABDUL KADER,,,,,,30,0.000,,true
GN100,G-PROMOTION & OTHERS,,AN,AHMAD AL NADEY,,,,,,30,0.000,,true
GN101,SAMPLES FOR CLEARING,,PN,PROMOTION,,,,,,30,0.000,,true
GN102,MONIN BAR SAMPLES,,PN,PROMOTION,,,,,,30,0.000,,true
GN103,BAYT ALTAAM,,X,OFFICE,,,,,,30,0.000,,true
GN104,PROMTION - MARKETING DIVISION,,X,OFFICE,,,,,,30,0.000,,true
HT001,SHERATON HOTEL,,JT,JIMMY THOMAS,,,,,,30,0.000,,true
HT002,JW MARRIOT HOTEL,,MC,MOHAMMAD CHAHINE,,,,,,30,0.000,,true
HT003,HOTEL COURTYARD - MARRIOT,,AB,ABY IYPE,,,,,,30,0.000,,true
HT004,HOTEL SYMPHONY (MISSONI KUWAIT),,JT,JIMMY THOMAS,,,,,,30,0.000,,true
HT006,CROWNE PLAZA HOTEL,,JT,JIMMY THOMAS,,,,,,30,0.000,,true
HT007,HOLIDAY INN HOTEL- SALMIYA,,JT,JIMMY THOMAS,,,,,,30,0.000,,true
HT008,RADISSON BLU HOTEL,,JT,JIMMY THOMAS,,,,,,30,0.000,,true
HT013,SAFIR MARINA HOTEL,,AB,ABY IYPE,,,,,,30,0.000,,true
HT015,HILTON KUWAIT RESORT,,JT,JIMMY THOMAS,,,,,,30,0.000,,true
HT018,SEASHELL JULAIS HOTEL & RESORT,,JT,JIMMY THOMAS,,,,,,30,0.000,,true
HT023,MOVENPICK HOTEL KUWAIT (AL SHUWAIKH),,MC,MOHAMMAD CHAHINE,,,,,,30,0.000,,true
HT025,HOTEL REGENCY PALACE,,JT,JIMMY THOMAS,,,,,,30,0.000,,true
HT033,MOVENPICK RESORT & RESIDENCE-AL BIDAA,,JT,JIMMY THOMAS,,,,,,30,0.000,,true
HT034,AL JAHRA COPTHORNE HOTEL & RESORT,,JT,JIMMY THOMAS,,,,,,30,0.000,,true
HT035,COSTA DEL SOL HOTEL,,MC,MOHAMMAD CHAHINE,,,,,,30,0.000,,true
HT036,SAFIR HOTEL & RESIDENCES - FINTAS,,JT,JIMMY THOMAS,,,,,,30,0.000,,true
HT037,IBIS HOTEL,,JT,JIMMY THOMAS,,,,,,30,0.000,,true
HT038,JUMAIRAH BEACH HOTEL (MESSILAH),,JT,JIMMY THOMAS,,,,,,30,0.000,,true
HT039,BEST WESTERN,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
HT040,MILLENNIUM HOTEL,,JT,JIMMY THOMAS,,,,,,30,0.000,,true
HT041,CITY TOWER HOTEL,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
HT042,FOUR SEASON HOTEL,,JT,JIMMY THOMAS,,,,,,30,0.000,,true
HT044,HOTEL COPTHORNE KUWAIT,,JT,JIMMY THOMAS,,,,,,30,0.000,,true
HT045,HYATT REGENCY HOTEL - AL KOUT MALL,,JT,JIMMY THOMAS,,,,,,30,0.000,,true
HT046,HILTON GARDEN INN - AVENUES,,JT,JIMMY THOMAS,,,,,,30,0.000,,true
HT047,WALDORF ASTORIA HOTEL,,JT,JIMMY THOMAS,,,,,,30,0.000,,true
HT048,GRAND HYATT-360 MALL,,JT,JIMMY THOMAS,,,,,,30,0.000,,true
HT049,AL ARGAN CATERING CO. W.L.L.,,JT,JIMMY THOMAS,,,,,,30,0.000,,true
HT050,THE HOUSE HOTEL CO,,AK,ABDUL KADER,,,,,,30,0.000,,true
HT051,CLUB SVN COMPANY FOR GENERAL TRADING AND CONTRACTING,,JT,JIMMY THOMAS,,,,,,30,0.000,,true
HT052,HAMPTON BY HILTON KUWAIT SALMIYA,,JT,JIMMY THOMAS,,,,,,30,0.000,,true
HT053,ARABELLA BEACH HOTEL,,JT,JIMMY THOMAS,,,,,,30,0.000,,true
HT054,RAY HOTEL,,YH,YEHYA ELZEIN,,,,,,30,0.000,,true
HT055,PARK INN BY RADISSON HOTEL,,YH,YEHYA ELZEIN,,,,,,30,0.000,,true
KF01,SHARQ CO-OP,,AF,AHMED HUSSIN SALEH FARAG,,,,,,30,0.000,,true
KF02,SHAMIEH & SHUWAIKH CO-OP SOCIETY,,AKM,ABDULMONEM KHALIL MOHAMED IBRAHIM,,,,,,30,0.000,,true
KF03,DAHIAT ABDULAH AL-SALEM & MANSOURIYA CO-OP,,MD,MAHMOUD KENAWY DIAB,,,,,,30,0.000,,true
KF04,FAIHA CO-OP,,HN,HANI MUAWWADH AHMAD ABU SHADI,,,,,,30,0.000,,true
KF05,NUZHA CO-OP,,AKM,ABDULMONEM KHALIL MOHAMED IBRAHIM,,,,,,30,0.000,,true
KF06,KHALIDIYA CO-OP,,AS,AHMED SOBHI,,,,,,30,0.000,,true
KF07,YARMOUK CO-OP,,EB,MINA AGEB ESSA EBED,,,,,,30,0.000,,true
KF08,KAIFAN CO-OP,,AS,AHMED SOBHI,,,,,,30,0.000,,true
KF09,ADAILIYA CO-OP,,AS,AHMED SOBHI,,,,,,30,0.000,,true
KF10,QADISIYA CO-OP,,AKM,ABDULMONEM KHALIL MOHAMED IBRAHIM,,,,,,30,0.000,,true
KF11,RAWDA CO-OP,,AF,AHMED HUSSIN SALEH FARAG,,,,,,30,0.000,,true
KF12,SURRA CO-OP,,HA,HOSSAM S ABDALLA,,,,,,30,0.000,,true
KF13,SHAAB CO-OP,,AS,AHMED SOBHI,,,,,,30,0.000,,true
KF14,SALMIYA CO-OP,,AN,AHMAD AL NADEY,,,,,,30,0.000,,true
KF15,RUMAITHIYA CO-OP,,AKM,ABDULMONEM KHALIL MOHAMED IBRAHIM,,,,,,30,0.000,,true
KF16,JABRIYA CO-OP,,AN,AHMAD AL NADEY,,,,,,30,0.000,,true
KF18,DAIYA CO-OP,,AF,AHMED HUSSIN SALEH FARAG,,,,,,30,0.000,,true
KF20,SULAIBIKHAT CO-OP,,FW,MOHAMAD RASHAD,,,,,,30,0.000,,true
KF21,ANDALOUS CO-OP,,FW,MOHAMAD RASHAD,,,,,,30,0.000,,true
KF22,SULAIBIYAH CO-OP,,EM,YEAHYA MOHAMMED ISMAEIL ALI,,,,,,30,0.000,,true
KF23,FIRDOUS CO-OP,,FW,MOHAMAD RASHAD,,,,,,30,0.000,,true
KF24,ARDIYA CO-OP,,FW,MOHAMAD RASHAD,,,,,,30,0.000,,true
KF26,OMARIYA CO-OP,,AS,AHMED SOBHI,,,,,,30,0.000,,true
KF27,FARWANIYA CO-OP,,EM,YEAHYA MOHAMMED ISMAEIL ALI,,,,,,30,0.000,,true
KF28,KHAITAN CO-OP,,AS,AHMED SOBHI,,,,,,30,0.000,,true
KF29,MISHREF CO-OP,,AY,AYMAN BAKHIT,,,,,,30,0.000,,true
KF30,BAYAN CO-OP,,AN,AHMAD AL NADEY,,,,,,30,0.000,,true
KF31,DAIYAT SABAH AL SALIM CO-OP,,AY,AYMAN BAKHIT,,,,,,30,0.000,,true
KF32,RIQA CO-OP,,HK,FATHI ALI MOUSTAFA,,,,,,30,0.000,,true
KF33,HADIYA CO-OP,,HK,FATHI ALI MOUSTAFA,,,,,,30,0.000,,true
KF34,SABAHIA CO-OP,,MM,MOSTAFA REFAAT MOHAMAD ABDELHAKIM,,,,,,30,0.000,,true
KF35,FAHAHEEL CO-OP,,HK,FATHI ALI MOUSTAFA,,,,,,30,0.000,,true
KF36,MUBARAK-AL KABEER & AL-QURAIN CO-OP.SOCIETY,,AKM,ABDULMONEM KHALIL MOHAMED IBRAHIM,,,,,,30,0.000,,true
KF37,FINTAS CO-OP,,AKM,ABDULMONEM KHALIL MOHAMED IBRAHIM,,,,,,30,0.000,,true
KF42,SALWA CO-OP,,AS,AHMED SOBHI,,,,,,30,0.000,,true
KF43,QORTOBA CO-OP SOCIETY,,AY,AYMAN BAKHIT,,,,,,30,0.000,,true
KF44,DAHIYAT JABER AL ALI CO-OP,,AKM,ABDULMONEM KHALIL MOHAMED IBRAHIM,,,,,,30,0.000,,true
KF45,AL-ADAN & AL-QUSOOR CO-OP (AL-QURAIN ),,AKM,ABDULMONEM KHALIL MOHAMED IBRAHIM,,,,,,30,0.000,,true
KF46,AL-REHAB CO-OP SOCIETY,,EM,YEAHYA MOHAMMED ISMAEIL ALI,,,,,,30,0.000,,true
KF49,AL ZAHRA CO-OP,,HA,HOSSAM S ABDALLA,,,,,,30,0.000,,true
KF50,SAAD AL ABDULLAH CITY CO-OP,,FW,MOHAMAD RASHAD,,,,,,30,0.000,,true
KF51,ABDULLAH AL-MUBARAK CO-OP SOCIETY,,EM,YEAHYA MOHAMMED ISMAEIL ALI,,,,,,30,0.000,,true
KF52,QEIRAWAN CO-OP,,FW,MOHAMAD RASHAD,,,,,,30,0.000,,true
KF53,SHUHADA AREA CO-OP SOCIETY,,AY,AYMAN BAKHIT,,,,,,30,0.000,,true
KF55,HATTIN CO-OP. SOCIETY,,AY,AYMAN BAKHIT,,,,,,30,0.000,,true
KF57,AL SALAM AND ALSEDEK CO-OP,,HA,HOSSAM S ABDALLA,,,,,,30,0.000,,true
KF59,SABAH AL-AHMAD CITY CO-OP SOCIETY,,AKM,ABDULMONEM KHALIL MOHAMED IBRAHIM,,,,,,30,0.000,,true
KF60,ALMANGAF COOP,,MM,MOSTAFA REFAAT MOHAMAD ABDELHAKIM,,,,,,30,0.000,,true
KF61,JABER AL AHMAD CO-OP,,EM,YEAHYA MOHAMMED ISMAEIL ALI,,,,,,30,0.000,,true
KF62,DAHIYAT FAHED AL AHMED CO-OP,,HK,FATHI ALI MOUSTAFA,,,,,,30,0.000,,true
KF64,ABU FATIRA COOP,,AKM,ABDULMONEM KHALIL MOHAMED IBRAHIM,,,,,,30,0.000,,true
KF65,GHARNATA CO-OPERATIVE SOCIETY,,FW,MOHAMAD RASHAD,,,,,,30,0.000,,true
KF69,ALWAFRA COOPERATIVE SOCIETY,,AKM,ABDULMONEM KHALIL MOHAMED IBRAHIM,,,,,,30,0.000,,true
KF72,AL-SADEEQ CO-OPERATIVE SOCIETY,,AY,AYMAN BAKHIT,,,,,,30,0.000,,true
KF74,DROPS GT CO.,,AA,RANEEM W M ALTUTEY,,,,,,30,0.000,,true
KF75,ON COST,,JL,JALIL,,,,,,30,0.000,,true
KF76,CITY HYPER,,YY,YAZAN YOUSEF,,,,,,30,0.000,,true
LS003,KUWAIT AGRICULTURE CO.W.L.L,,JL,JALIL,,,,,,30,0.000,,true
LS006,AL-MASSILA INTERNAIONAL CO.W.L.L,,JL,JALIL,,,,,,30,0.000,,true
LS008,UNITED DANAH FISHERIES COMPANY,,BK,BILAL KHATIB,,,,,,30,0.000,,true
LS009,AZZAD TRADING CO,,JT,JIMMY THOMAS,,,,,,30,0.000,,true
LS010,International Center for Food Stuff Co.,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
LS028,AL YASRA FOOD CO.,,JL,JALIL,,,,,,30,0.000,,true
LS056,ARIJ LEBANON GEN.TRAD.CO.W.L.L,,X,OFFICE,,,,,,30,0.000,,true
LS059,ANWAR AL-JAZEERA GENERAL TRADING ESTABLIS,,JL,JALIL,,,,,,30,0.000,,true
PS001,UNITED FOOD STUFF - SABLE PASTRY-SABHAN,,AK1,ABDUL KADER,,,,,,30,0.000,,true
PS005,AMERICANA CAKE DIVISION - SABHAN,,KH,KHALEEL,,,,,,30,0.000,,true
PS011,MR. BAKER - SHUWAIKH,,BS,BASHAR SAHMARANI,,,,,,30,0.000,,true
PS012,PASTRY & BAKERY EMPRESSED,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
PS016,JACLET PASTRY,,BS,BASHAR SAHMARANI,,,,,,30,0.000,,true
PS017,CAKE N' BAKE - RAMO GEN TRAD,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
PS023,AL WAZZAN (SARA) CAKE FACTORY,,AK,ABDUL KADER,,,,,,30,0.000,,true
PS031,TORINO PASTRY & SWEETS - ROYAL COPERATION CO.,,BS,BASHAR SAHMARANI,,,,,,30,0.000,,true
PS034,RASAN & SAADEDDIN (PASTRY) CATERING CO.,,BS,BASHAR SAHMARANI,,,,,,30,0.000,,true
PS047,SUGAR AND SPICE BAKERY,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
PS048,GUSTO GROUP FOOD SERVICES,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
PS050,LE FRANCIS (HAIL & ZAFRAN),,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
PS054,KARAM SWEET CO,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
PS057,LUTECE CHOCALATE,,MB,MOHAMAD SAEED,,,,,,30,0.000,,true
PS058,NEJOUD Resturant Managment,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
PS063,MILLESAVEUR (GOURMIH RECEPTION ),,MB,MOHAMAD SAEED,,,,,,30,0.000,,true
PS064,PRIVE PASTRY,,KH,KHALEEL,,,,,,30,0.000,,true
PS067,FOOD MASTER / ZWARA PASTRY,,BS,BASHAR SAHMARANI,,,,,,30,0.000,,true
PS068,AQAR INTERNATIONAL TRADING / RED RIBBON,,BS,BASHAR SAHMARANI,,,,,,30,0.000,,true
PS070,LA BAGUETTE GENERAL TRADING & CONTRACTING CO.,,BS,BASHAR SAHMARANI,,,,,,30,0.000,,true
PS073,GONUTS DONUTS,,BS,BASHAR SAHMARANI,,,,,,30,0.000,,true
PS074,SALE SUCRE,,BS,BASHAR SAHMARANI,,,,,,30,0.000,,true
PS075,ONE EIGHTY SWEETS AND BAKERY,,AD,MOHAMAD ADNAN ABDALLAH,,,,,,30,0.000,,true
PS076,WHITE ROSE CATERING,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
PS077,PASTRY & COFFEE COMPANY,,ME,NADER ADLY FARHAT,,,,,,30,0.000,,true
PS078,MET GOURMET RESTAURANT COMPANY,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
PS079,CHOCOLATES & MORE,,KH,KHALEEL,,,,,,30,0.000,,true
PS080,OPERA CATERING COMPANY,,BS,BASHAR SAHMARANI,,,,,,30,0.000,,true
PS082,EARTH ROASTERY,,ME,NADER ADLY FARHAT,,,,,,30,0.000,,true
PS083,ALKADI SWEET & PASTRY,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
PS084,LA MER CHOCOLATIER,,BS,BASHAR SAHMARANI,,,,,,30,0.000,,true
PS085,LETO CAFFE,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
PS086,HMC RESTAURANT CO.,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
PS087,SELECTED PASTRY,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
PS088,RAWAN AL KHADDAH CO (NOGA),,ME,NADER ADLY FARHAT,,,,,,30,0.000,,true
PS089,AL DHOW READY MADE FOOD COMPANY (WOODEN BAKERY),,MT,MENA SALAH BASHANDY SAMAAN,,,,,,30,0.000,,true
PS090,GUNAYDIN BAKERY,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
PS091,JUNA SWEETS CO.,,AK1,ABDUL KADER,,,,,,30,0.000,,true
PS092,LAILA PATISSERIE RESTUARANT CO,,JM,JHONY MURAD,,,,,,30,0.000,,true
PS093,SAVEUR CHOCOLATIER,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
PS094,EMILIA RESTAURANT CO,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
PS095,AL-MAJHEM GLOBAL GROUP W.L.L. ( BREADTALK),,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
PS096,STOCK ROOM COFFEE ROASTERS,,KM,KARIM MAHER MAHMOUD YOUSSEF,,,,,,30,0.000,,true
PS097,SAIMON,,MT,MENA SALAH BASHANDY SAMAAN,,,,,,30,0.000,,true
PS098,ABAQ KWT,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
PS099,LUMIERE,,JM,JHONY MURAD,,,,,,30,0.000,,true
PS100,FABLE CHOCOLATES COMPANY,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
PS101,DARK CHOCOLATIER,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
PS102,HOST INTERNATIONAL CO.,,SM,MOHSEN JOMA,,,,,,30,0.000,,true
PS103,HAVEN CHOCOLATE,,MT,MENA SALAH BASHANDY SAMAAN,,,,,,30,0.000,,true
PS104,SOHO RESTAURANT COMPANY,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
PS105,HABITS KUWAIT,,JM,JHONY MURAD,,,,,,30,0.000,,true
PS106,BOMBONIQUE,,MT,MENA SALAH BASHANDY SAMAAN,,,,,,30,0.000,,true
PS107,HM INTERNATIONAL FOR RESTAURANT MANAGEMENT CO.,,JM,JHONY MURAD,,,,,,30,0.000,,true
PS108,ALNASR INTL GROUP FOODSTUFF CO.,,MT,MENA SALAH BASHANDY SAMAAN,,,,,,30,0.000,,true
PS109,KLARAIG INTERNATIONAL,,MT,MENA SALAH BASHANDY SAMAAN,,,,,,30,0.000,,true
RP001,KUWAIT PROTEINS CO.SAK,,X,OFFICE,,,,,,30,0.000,,true
RP008,GOURMET ME ( ONLINE ),,X,OFFICE,,,,,,30,0.000,,true
RP009,BLACK GARLIC,,X,OFFICE,,,,,,30,0.000,,true
RP010,BALSAMIC - SHUWAIKH,,X,OFFICE,,,,,,30,0.000,,true
RP011,LA MAISON DU FROMAGE,,AK,ABDUL KADER,,,,,,30,0.000,,true
RP013,BALSAMIC - SALMIYA,,X,OFFICE,,,,,,30,0.000,,true
RP014,MOVENPICK ICE CREAM - AL HAMRA,,X,OFFICE,,,,,,30,0.000,,true
RP015,MONOPRIX ALASIMAH MALL - MOVENPICK,,X,OFFICE,,,,,,30,0.000,,true
RP016,MOVENPICK ICE CREAM - THE AVENUES MALL,,X,OFFICE,,,,,,30,0.000,,true
RT010,AMERICANA KUWAIT COMPANY FOR RESTAURANTS WLL.,,AN,AHMAD AL NADEY,,,,,,30,0.000,,true
RT021,BUFFALO'S CAFE,,BK,BILAL KHATIB,,,,,,30,0.000,,true
RT023,HOMAIZI FOODSTUFF CO.,,AN,AHMAD AL NADEY,,,,,,30,0.000,,true
RT030,JOHNY ROCKETS REST-AL KHARAFI GROUP,,AN,AHMAD AL NADEY,,,,,,30,0.000,,true
RT031,BARAKAT FOODS,,AN,AHMAD AL NADEY,,,,,,30,0.000,,true
RT033,MUGHAL MAHAL REST,,BK,BILAL KHATIB,,,,,,30,0.000,,true
RT040,RYOOG REST,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
RT044,RUBY TUESDAY KUWAIT,,MN,MANU VARGHESE,,,,,,30,0.000,,true
RT048,ZATER & OIL RESTAURANT,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
RT055,CHOCOLATE BAR RESTAURANT,,AN,AHMAD AL NADEY,,,,,,30,0.000,,true
RT060,KEI REST - FOOD SUPPLY CO.,,TZ,TONY ALBERT,,,,,,30,0.000,,true
RT064,PAPA JOHNS PIZZA,,AB,ABY IYPE,,,,,,30,0.000,,true
RT072,NEW CAFE,,MA,MOHAMMED ABDEL ALIM,,,,,,30,0.000,,true
RT078,DAAWAT RESTAURANT,,MZ,MUSAFIR KARIYIL,,,,,,30,0.000,,true
RT081,AL ESSA INTERNATIONAL GROUP,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
RT082,PASTA MANIA RESTAURANT,,BK,BILAL KHATIB,,,,,,30,0.000,,true
RT089,CAESER'S GENERAL TRADING & CONT CO.W.L.L,,SK,SAJJAD KANDI,,,,,,30,0.000,,true
RT094,LANDMARK RESTAURANT CO W.L.L,,BK,BILAL KHATIB,,,,,,30,0.000,,true
RT095,KUWAIT TOWERS -TEC,,AK,ABDUL KADER,,,,,,30,0.000,,true
RT110,AL GHANIM INTERNATIONAL LIGHT FOOD & REFRESHMENT C,,MN,MANU VARGHESE,,,,,,30,0.000,,true
RT112,PALM PALACE RESTAURANT,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
RT115,FAD GEN TRAD,,AN1,ALI ABDULNABI,,,,,,30,0.000,,true
RT127,MAKKI RESTAURANT,,AK,ABDUL KADER,,,,,,30,0.000,,true
RT135,NAIF RESTAURANT,,AN1,ALI ABDULNABI,,,,,,30,0.000,,true
RT140,CHAIRMAN CLUB RESTAURANT,,AN,AHMAD AL NADEY,,,,,,30,0.000,,true
RT142,CORNICHE CLUB,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
RT148,ROYALE HAYAT HOSPITAL,,BK,BILAL KHATIB,,,,,,30,0.000,,true
RT152,BURGER BOUTIQUE,,MN,MANU VARGHESE,,,,,,30,0.000,,true
RT175,MARAFIE WORKS GROUP (SASO RESTOLOUNGE),,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
RT182,LIVING ROOM LOUNGE CAFE,,BK,BILAL KHATIB,,,,,,30,0.000,,true
RT183,BURGER COMPANY,,AK,ABDUL KADER,,,,,,30,0.000,,true
RT187,DIET CARE RESTAURANT,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
RT190,SOLENTRO CAFE (PERSONALITY GEN TRDG & CONT CO.),,MN,MANU VARGHESE,,,,,,30,0.000,,true
RT191,MELENZANE RESTAURANT (ARDIYA),,MN,MANU VARGHESE,,,,,,30,0.000,,true
RT195,CARIBOU COFFEE,,MN,MANU VARGHESE,,,,,,30,0.000,,true
RT197,CALORI CONTROL REST (MISHRIF UNITED GEN TRD),,AS,AHMED SOBHI,,,,,,30,0.000,,true
RT199,RM KUWAIT FOR RESTAURANT MANAGMENT,,BK,BILAL KHATIB,,,,,,30,0.000,,true
RT201,DUNKIN DONUTS (CONTINENTAL INTL),,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
RT203,LITTLE RUBY'S REST,,AB,ABY IYPE,,,,,,30,0.000,,true
RT207,RUBY'S CAFE COMPANY,,AK,ABDUL KADER,,,,,,30,0.000,,true
RT211,OSAKA CO.,,AK,ABDUL KADER,,,,,,30,0.000,,true
RT212,OISHII REST,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
RT213,LAS PALMAS RESTAURANT CO - BENIHANA,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
RT222,TFG FOOD GROUP RESTAURANT CO,,BK,BILAL KHATIB,,,,,,30,0.000,,true
RT223,TAMDEEN ETERTAINTMENT CO.,,AN1,ALI ABDULNABI,,,,,,30,0.000,,true
RT226,ROYAL FOOD SERVICE CO.,,AK,ABDUL KADER,,,,,,30,0.000,,true
RT230,CHOCOLATENESE REST,,BS,BASHAR SAHMARANI,,,,,,30,0.000,,true
RT232,The Meat Co Restaurants Company W.L.L.,,AK,ABDUL KADER,,,,,,30,0.000,,true
RT234,LINAS & DINA'S DIET CENTER,,BK,BILAL KHATIB,,,,,,30,0.000,,true
RT248,CARAMELO CAFE,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
RT250,PICK YOU CAFE,,RK,RAWAD KASEM,,,,,,30,0.000,,true
RT261,LAVIDA CAFE,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
RT266,DIP N DIP,,AA,RANEEM W M ALTUTEY,,,,,,30,0.000,,true
RT267,UBON THAI RESTAURANT,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
RT271,PORT CAFE REST,,AK,ABDUL KADER,,,,,,30,0.000,,true
RT276,STANDARD ARABIAN BUSINESS & ENTERPRISSES CO.- REST,,AN,AHMAD AL NADEY,,,,,,30,0.000,,true
RT280,CATERING FACTORY,,X,OFFICE,,,,,,30,0.000,,true
RT283,PORCH CAFE (AVENUES)-MOAHMMED ALANJARY,,SK,SAJJAD KANDI,,,,,,30,0.000,,true
RT284,CHINA GARDEN,,RA,ROBY ELIAS,,,,,,30,0.000,,true
RT287,CHOCOLATE ITALIAN,,BK,BILAL KHATIB,,,,,,30,0.000,,true
RT289,GRAND ENT. FOR MOTION PICTURE PROJECTION (SPC),,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
RT299,EDAM,,MN,MANU VARGHESE,,,,,,30,0.000,,true
RT302,ZOOQ RAFIA GEN.CO.,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
RT304,SUN CITY (VAPIYANO),,AK,ABDUL KADER,,,,,,30,0.000,,true
RT305,KUWAIT LONDON GEN TRADE & CONT CO,,BK,BILAL KHATIB,,,,,,30,0.000,,true
RT306,SAHARA GOLF,,BK,BILAL KHATIB,,,,,,30,0.000,,true
RT310,LA MAISON DE CHOCOLATE,,AK,ABDUL KADER,,,,,,30,0.000,,true
RT316,HADI HOSPITAL CO. (HADI CLINIC),,AK,ABDUL KADER,,,,,,30,0.000,,true
RT317,SULTAN CHEF KUWAIT TURKISH,,AN1,ALI ABDULNABI,,,,,,30,0.000,,true
RT319,CRAVE NATION RESTAURANT SALMIYA,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
RT324,THE GROOVE REST,,TZ,TONY ALBERT,,,,,,30,0.000,,true
RT325,AL MAKAN,,MN,MANU VARGHESE,,,,,,30,0.000,,true
RT326,OLD DIAMOND GEN TRAD CONT,,AN,AHMAD AL NADEY,,,,,,30,0.000,,true
RT330,ZUFA CAFE,,BK,BILAL KHATIB,,,,,,30,0.000,,true
RT332,TROLLY CAFE,,AA,RANEEM W M ALTUTEY,,,,,,30,0.000,,true
RT342,MADO RESTURANT,,RA,ROBY ELIAS,,,,,,30,0.000,,true
RT345,PROFEED REST CONCEPTS,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
RT347,SEBKO AL MANHDA (AL FREDO),,BK,BILAL KHATIB,,,,,,30,0.000,,true
RT353,BESMA INTERNATIONAL GROUP,,RA,ROBY ELIAS,,,,,,30,0.000,,true
RT357,CINABON CAFE ( AL QLAYAN GEN TRADING ),,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
RT360,BLENDZ REFRESHMENT,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
RT364,COL POP,,TZ,TONY ALBERT,,,,,,30,0.000,,true
RT367,CREPE AFFAIR REST,,AS,AHMED SOBHI,,,,,,30,0.000,,true
RT370,BLIZZARD FOODS,,JP,MOHAMAD AHMAD NASSER,,,,,,30,0.000,,true
RT381,DAR HAMAD,,RA,ROBY ELIAS,,,,,,30,0.000,,true
RT385,FOOD MATES,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
RT386,MURJAN KUWAIT,,MZ,MUSAFIR KARIYIL,,,,,,30,0.000,,true
RT388,JOY CONFECTIONERS,,AK,ABDUL KADER,,,,,,30,0.000,,true
RT394,AL HAZAM AL ZHABI CO,,JL,JALIL,,,,,,30,0.000,,true
RT396,MAGNET CAFE,,KM,KARIM MAHER MAHMOUD YOUSSEF,,,,,,30,0.000,,true
RT398,TABARK COMPANY,,JL,JALIL,,,,,,30,0.000,,true
RT401,AL AMID,,JL,JALIL,,,,,,30,0.000,,true
RT403,GLOBAL TIMES ( CLOSED ),,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
RT404,AL HUSSAM AL ARABI,,JL,JALIL,,,,,,30,0.000,,true
